,Ball 0,,,,Ball 1,,,,
,m:,1,,,m:,1,,,
,r:,1,,,r:,1,,,
,k:,980,,,k:,980,,,
,rot: ,false,,,,,,,
,u_k: ,0.5,,,,,,,
t,s_x,v_x,theta,w,s_x,v_x,theta,w,
0.3744,1.25089,-8.63387e-006,0,0,3.62111,5.00001,0,0,
0.3746,1.25089,-8.63387e-006,0,0,3.62211,5.00001,0,0,
0.3748,1.25089,-8.63387e-006,0,0,3.62311,5.00001,0,0,
0.375,1.25089,-8.63387e-006,0,0,3.62411,5.00001,0,0,
0.3752,1.25089,-8.63387e-006,0,0,3.62511,5.00001,0,0,
0.3754,1.25089,-8.63387e-006,0,0,3.62611,5.00001,0,0,
0.3756,1.25089,-8.63387e-006,0,0,3.62711,5.00001,0,0,
0.3758,1.25089,-8.63387e-006,0,0,3.62811,5.00001,0,0,
0.376,1.25089,-8.63387e-006,0,0,3.62911,5.00001,0,0,
0.3762,1.25089,-8.63387e-006,0,0,3.63011,5.00001,0,0,
0.3764,1.25089,-8.63387e-006,0,0,3.63111,5.00001,0,0,
0.3766,1.25089,-8.63387e-006,0,0,3.63211,5.00001,0,0,
0.3768,1.25089,-8.63387e-006,0,0,3.63311,5.00001,0,0,
0.377,1.25089,-8.63387e-006,0,0,3.63411,5.00001,0,0,
0.3772,1.25089,-8.63387e-006,0,0,3.63511,5.00001,0,0,
0.3774,1.25089,-8.63387e-006,0,0,3.63611,5.00001,0,0,
0.3776,1.25089,-8.63387e-006,0,0,3.63711,5.00001,0,0,
0.3778,1.25089,-8.63387e-006,0,0,3.63811,5.00001,0,0,
0.378,1.25089,-8.63387e-006,0,0,3.63911,5.00001,0,0,
0.3782,1.25089,-8.63387e-006,0,0,3.64011,5.00001,0,0,
0.3784,1.25089,-8.63387e-006,0,0,3.64111,5.00001,0,0,
0.3786,1.25089,-8.63387e-006,0,0,3.64211,5.00001,0,0,
0.3788,1.25089,-8.63387e-006,0,0,3.64311,5.00001,0,0,
0.379,1.25089,-8.63387e-006,0,0,3.64411,5.00001,0,0,
0.3792,1.25089,-8.63387e-006,0,0,3.64511,5.00001,0,0,
0.3794,1.25089,-8.63387e-006,0,0,3.64611,5.00001,0,0,
0.3796,1.25089,-8.63387e-006,0,0,3.64711,5.00001,0,0,
0.3798,1.25089,-8.63387e-006,0,0,3.64811,5.00001,0,0,
0.38,1.25089,-8.63387e-006,0,0,3.64911,5.00001,0,0,
0.3802,1.25089,-8.63387e-006,0,0,3.65011,5.00001,0,0,
0.3804,1.25089,-8.63387e-006,0,0,3.65111,5.00001,0,0,
0.3806,1.25089,-8.63387e-006,0,0,3.65211,5.00001,0,0,
0.3808,1.25089,-8.63387e-006,0,0,3.65311,5.00001,0,0,
0.381,1.25089,-8.63387e-006,0,0,3.65411,5.00001,0,0,
0.3812,1.25089,-8.63387e-006,0,0,3.65511,5.00001,0,0,
0.3814,1.25089,-8.63387e-006,0,0,3.65611,5.00001,0,0,
0.3816,1.25089,-8.63387e-006,0,0,3.65711,5.00001,0,0,
0.3818,1.25089,-8.63387e-006,0,0,3.65811,5.00001,0,0,
0.382,1.25089,-8.63387e-006,0,0,3.65911,5.00001,0,0,
0.3822,1.25089,-8.63387e-006,0,0,3.66011,5.00001,0,0,
0.3824,1.25089,-8.63387e-006,0,0,3.66111,5.00001,0,0,
0.3826,1.25089,-8.63387e-006,0,0,3.66211,5.00001,0,0,
0.3828,1.25089,-8.63387e-006,0,0,3.66311,5.00001,0,0,
0.383,1.25089,-8.63387e-006,0,0,3.66411,5.00001,0,0,
0.3832,1.25089,-8.63387e-006,0,0,3.66511,5.00001,0,0,
0.3834,1.25089,-8.63387e-006,0,0,3.66611,5.00001,0,0,
0.3836,1.25089,-8.63387e-006,0,0,3.66711,5.00001,0,0,
0.3838,1.25089,-8.63387e-006,0,0,3.66811,5.00001,0,0,
0.384,1.25089,-8.63387e-006,0,0,3.66911,5.00001,0,0,
0.3842,1.25089,-8.63387e-006,0,0,3.67011,5.00001,0,0,
0.3844,1.25089,-8.63387e-006,0,0,3.67111,5.00001,0,0,
0.3846,1.25089,-8.63387e-006,0,0,3.67211,5.00001,0,0,
0.3848,1.25089,-8.63387e-006,0,0,3.67311,5.00001,0,0,
0.385,1.25089,-8.63387e-006,0,0,3.67411,5.00001,0,0,
0.3852,1.25089,-8.63387e-006,0,0,3.67511,5.00001,0,0,
0.3854,1.25089,-8.63387e-006,0,0,3.67611,5.00001,0,0,
0.3856,1.25089,-8.63387e-006,0,0,3.67711,5.00001,0,0,
0.3858,1.25089,-8.63387e-006,0,0,3.67811,5.00001,0,0,
0.386,1.25089,-8.63387e-006,0,0,3.67911,5.00001,0,0,
0.3862,1.25089,-8.63387e-006,0,0,3.68011,5.00001,0,0,
0.3864,1.25089,-8.63387e-006,0,0,3.68111,5.00001,0,0,
0.3866,1.25089,-8.63387e-006,0,0,3.68211,5.00001,0,0,
0.3868,1.25089,-8.63387e-006,0,0,3.68311,5.00001,0,0,
0.387,1.25089,-8.63387e-006,0,0,3.68411,5.00001,0,0,
0.3872,1.25089,-8.63387e-006,0,0,3.68511,5.00001,0,0,
0.3874,1.25089,-8.63387e-006,0,0,3.68611,5.00001,0,0,
0.3876,1.25089,-8.63387e-006,0,0,3.68711,5.00001,0,0,
0.3878,1.25089,-8.63387e-006,0,0,3.68811,5.00001,0,0,
0.388,1.25089,-8.63387e-006,0,0,3.68911,5.00001,0,0,
0.3882,1.25089,-8.63387e-006,0,0,3.69011,5.00001,0,0,
0.3884,1.25089,-8.63387e-006,0,0,3.69111,5.00001,0,0,
0.3886,1.25089,-8.63387e-006,0,0,3.69211,5.00001,0,0,
0.3888,1.25089,-8.63387e-006,0,0,3.69311,5.00001,0,0,
0.389,1.25089,-8.63387e-006,0,0,3.69411,5.00001,0,0,
0.3892,1.25089,-8.63387e-006,0,0,3.69511,5.00001,0,0,
0.3894,1.25089,-8.63387e-006,0,0,3.69611,5.00001,0,0,
0.3896,1.25089,-8.63387e-006,0,0,3.69711,5.00001,0,0,
0.3898,1.25089,-8.63387e-006,0,0,3.69811,5.00001,0,0,
0.39,1.25089,-8.63387e-006,0,0,3.69911,5.00001,0,0,
0.3902,1.25089,-8.63387e-006,0,0,3.70011,5.00001,0,0,
0.3904,1.25089,-8.63387e-006,0,0,3.70111,5.00001,0,0,
0.3906,1.25089,-8.63387e-006,0,0,3.70211,5.00001,0,0,
0.3908,1.25089,-8.63387e-006,0,0,3.70311,5.00001,0,0,
0.391,1.25089,-8.63387e-006,0,0,3.70411,5.00001,0,0,
0.3912,1.25089,-8.63387e-006,0,0,3.70511,5.00001,0,0,
0.3914,1.25089,-8.63387e-006,0,0,3.70611,5.00001,0,0,
0.3916,1.25089,-8.63387e-006,0,0,3.70711,5.00001,0,0,
0.3918,1.25089,-8.63387e-006,0,0,3.70811,5.00001,0,0,
0.392,1.25089,-8.63387e-006,0,0,3.70911,5.00001,0,0,
0.3922,1.25089,-8.63387e-006,0,0,3.71011,5.00001,0,0,
0.3924,1.25089,-8.63387e-006,0,0,3.71111,5.00001,0,0,
0.3926,1.25089,-8.63387e-006,0,0,3.71211,5.00001,0,0,
0.3928,1.25089,-8.63387e-006,0,0,3.71311,5.00001,0,0,
0.393,1.25089,-8.63387e-006,0,0,3.71411,5.00001,0,0,
0.3932,1.25089,-8.63387e-006,0,0,3.71511,5.00001,0,0,
0.3934,1.25089,-8.63387e-006,0,0,3.71611,5.00001,0,0,
0.3936,1.25089,-8.63387e-006,0,0,3.71711,5.00001,0,0,
0.3938,1.25089,-8.63387e-006,0,0,3.71811,5.00001,0,0,
0.394,1.25089,-8.63387e-006,0,0,3.71911,5.00001,0,0,
0.3942,1.25089,-8.63387e-006,0,0,3.72011,5.00001,0,0,
0.3944,1.25089,-8.63387e-006,0,0,3.72111,5.00001,0,0,
0.3946,1.25089,-8.63387e-006,0,0,3.72211,5.00001,0,0,
0.3948,1.25089,-8.63387e-006,0,0,3.72311,5.00001,0,0,
0.395,1.25089,-8.63387e-006,0,0,3.72411,5.00001,0,0,
0.3952,1.25089,-8.63387e-006,0,0,3.72511,5.00001,0,0,
0.3954,1.25089,-8.63387e-006,0,0,3.72611,5.00001,0,0,
0.3956,1.25089,-8.63387e-006,0,0,3.72711,5.00001,0,0,
0.3958,1.25089,-8.63387e-006,0,0,3.72811,5.00001,0,0,
0.396,1.25089,-8.63387e-006,0,0,3.72911,5.00001,0,0,
0.3962,1.25089,-8.63387e-006,0,0,3.73011,5.00001,0,0,
0.3964,1.25089,-8.63387e-006,0,0,3.73111,5.00001,0,0,
0.3966,1.25088,-8.63387e-006,0,0,3.73212,5.00001,0,0,
0.3968,1.25088,-8.63387e-006,0,0,3.73312,5.00001,0,0,
0.397,1.25088,-8.63387e-006,0,0,3.73412,5.00001,0,0,
0.3972,1.25088,-8.63387e-006,0,0,3.73512,5.00001,0,0,
0.3974,1.25088,-8.63387e-006,0,0,3.73612,5.00001,0,0,
0.3976,1.25088,-8.63387e-006,0,0,3.73712,5.00001,0,0,
0.3978,1.25088,-8.63387e-006,0,0,3.73812,5.00001,0,0,
0.398,1.25088,-8.63387e-006,0,0,3.73912,5.00001,0,0,
0.3982,1.25088,-8.63387e-006,0,0,3.74012,5.00001,0,0,
0.3984,1.25088,-8.63387e-006,0,0,3.74112,5.00001,0,0,
0.3986,1.25088,-8.63387e-006,0,0,3.74212,5.00001,0,0,
0.3988,1.25088,-8.63387e-006,0,0,3.74312,5.00001,0,0,
0.399,1.25088,-8.63387e-006,0,0,3.74412,5.00001,0,0,
0.3992,1.25088,-8.63387e-006,0,0,3.74512,5.00001,0,0,
0.3994,1.25088,-8.63387e-006,0,0,3.74612,5.00001,0,0,
0.3996,1.25088,-8.63387e-006,0,0,3.74712,5.00001,0,0,
0.3998,1.25088,-8.63387e-006,0,0,3.74812,5.00001,0,0,
0.4,1.25088,-8.63387e-006,0,0,3.74912,5.00001,0,0,
0.4002,1.25088,-8.63387e-006,0,0,3.75012,5.00001,0,0,
0.4004,1.25088,-8.63387e-006,0,0,3.75112,5.00001,0,0,
0.4006,1.25088,-8.63387e-006,0,0,3.75212,5.00001,0,0,
0.4008,1.25088,-8.63387e-006,0,0,3.75312,5.00001,0,0,
0.401,1.25088,-8.63387e-006,0,0,3.75412,5.00001,0,0,
0.4012,1.25088,-8.63387e-006,0,0,3.75512,5.00001,0,0,
0.4014,1.25088,-8.63387e-006,0,0,3.75612,5.00001,0,0,
0.4016,1.25088,-8.63387e-006,0,0,3.75712,5.00001,0,0,
0.4018,1.25088,-8.63387e-006,0,0,3.75812,5.00001,0,0,
0.402,1.25088,-8.63387e-006,0,0,3.75912,5.00001,0,0,
0.4022,1.25088,-8.63387e-006,0,0,3.76012,5.00001,0,0,
0.4024,1.25088,-8.63387e-006,0,0,3.76112,5.00001,0,0,
0.4026,1.25088,-8.63387e-006,0,0,3.76212,5.00001,0,0,
0.4028,1.25088,-8.63387e-006,0,0,3.76312,5.00001,0,0,
0.403,1.25088,-8.63387e-006,0,0,3.76412,5.00001,0,0,
0.4032,1.25088,-8.63387e-006,0,0,3.76512,5.00001,0,0,
0.4034,1.25088,-8.63387e-006,0,0,3.76612,5.00001,0,0,
0.4036,1.25088,-8.63387e-006,0,0,3.76712,5.00001,0,0,
0.4038,1.25088,-8.63387e-006,0,0,3.76812,5.00001,0,0,
0.404,1.25088,-8.63387e-006,0,0,3.76912,5.00001,0,0,
0.4042,1.25088,-8.63387e-006,0,0,3.77012,5.00001,0,0,
0.4044,1.25088,-8.63387e-006,0,0,3.77112,5.00001,0,0,
0.4046,1.25088,-8.63387e-006,0,0,3.77212,5.00001,0,0,
0.4048,1.25088,-8.63387e-006,0,0,3.77312,5.00001,0,0,
0.405,1.25088,-8.63387e-006,0,0,3.77412,5.00001,0,0,
0.4052,1.25088,-8.63387e-006,0,0,3.77512,5.00001,0,0,
0.4054,1.25088,-8.63387e-006,0,0,3.77612,5.00001,0,0,
0.4056,1.25088,-8.63387e-006,0,0,3.77712,5.00001,0,0,
0.4058,1.25088,-8.63387e-006,0,0,3.77812,5.00001,0,0,
0.406,1.25088,-8.63387e-006,0,0,3.77912,5.00001,0,0,
0.4062,1.25088,-8.63387e-006,0,0,3.78012,5.00001,0,0,
0.4064,1.25088,-8.63387e-006,0,0,3.78112,5.00001,0,0,
0.4066,1.25088,-8.63387e-006,0,0,3.78212,5.00001,0,0,
0.4068,1.25088,-8.63387e-006,0,0,3.78312,5.00001,0,0,
0.407,1.25088,-8.63387e-006,0,0,3.78412,5.00001,0,0,
0.4072,1.25088,-8.63387e-006,0,0,3.78512,5.00001,0,0,
0.4074,1.25088,-8.63387e-006,0,0,3.78612,5.00001,0,0,
0.4076,1.25088,-8.63387e-006,0,0,3.78712,5.00001,0,0,
0.4078,1.25088,-8.63387e-006,0,0,3.78812,5.00001,0,0,
0.408,1.25088,-8.63387e-006,0,0,3.78912,5.00001,0,0,
0.4082,1.25088,-8.63387e-006,0,0,3.79012,5.00001,0,0,
0.4084,1.25088,-8.63387e-006,0,0,3.79112,5.00001,0,0,
0.4086,1.25088,-8.63387e-006,0,0,3.79212,5.00001,0,0,
0.4088,1.25088,-8.63387e-006,0,0,3.79312,5.00001,0,0,
0.409,1.25088,-8.63387e-006,0,0,3.79412,5.00001,0,0,
0.4092,1.25088,-8.63387e-006,0,0,3.79512,5.00001,0,0,
0.4094,1.25088,-8.63387e-006,0,0,3.79612,5.00001,0,0,
0.4096,1.25088,-8.63387e-006,0,0,3.79712,5.00001,0,0,
0.4098,1.25088,-8.63387e-006,0,0,3.79812,5.00001,0,0,
0.41,1.25088,-8.63387e-006,0,0,3.79912,5.00001,0,0,
0.4102,1.25088,-8.63387e-006,0,0,3.80012,5.00001,0,0,
0.4104,1.25088,-8.63387e-006,0,0,3.80112,5.00001,0,0,
0.4106,1.25088,-8.63387e-006,0,0,3.80212,5.00001,0,0,
0.4108,1.25088,-8.63387e-006,0,0,3.80312,5.00001,0,0,
0.411,1.25088,-8.63387e-006,0,0,3.80412,5.00001,0,0,
0.4112,1.25088,-8.63387e-006,0,0,3.80512,5.00001,0,0,
0.4114,1.25088,-8.63387e-006,0,0,3.80612,5.00001,0,0,
0.4116,1.25088,-8.63387e-006,0,0,3.80712,5.00001,0,0,
0.4118,1.25088,-8.63387e-006,0,0,3.80812,5.00001,0,0,
0.412,1.25088,-8.63387e-006,0,0,3.80912,5.00001,0,0,
0.4122,1.25088,-8.63387e-006,0,0,3.81012,5.00001,0,0,
0.4124,1.25088,-8.63387e-006,0,0,3.81112,5.00001,0,0,
0.4126,1.25088,-8.63387e-006,0,0,3.81212,5.00001,0,0,
0.4128,1.25088,-8.63387e-006,0,0,3.81312,5.00001,0,0,
0.413,1.25088,-8.63387e-006,0,0,3.81412,5.00001,0,0,
0.4132,1.25088,-8.63387e-006,0,0,3.81512,5.00001,0,0,
0.4134,1.25088,-8.63387e-006,0,0,3.81612,5.00001,0,0,
0.4136,1.25088,-8.63387e-006,0,0,3.81712,5.00001,0,0,
0.4138,1.25088,-8.63387e-006,0,0,3.81812,5.00001,0,0,
0.414,1.25088,-8.63387e-006,0,0,3.81912,5.00001,0,0,
0.4142,1.25088,-8.63387e-006,0,0,3.82012,5.00001,0,0,
0.4144,1.25088,-8.63387e-006,0,0,3.82112,5.00001,0,0,
0.4146,1.25088,-8.63387e-006,0,0,3.82212,5.00001,0,0,
0.4148,1.25088,-8.63387e-006,0,0,3.82312,5.00001,0,0,
0.415,1.25088,-8.63387e-006,0,0,3.82412,5.00001,0,0,
0.4152,1.25088,-8.63387e-006,0,0,3.82512,5.00001,0,0,
0.4154,1.25088,-8.63387e-006,0,0,3.82612,5.00001,0,0,
0.4156,1.25088,-8.63387e-006,0,0,3.82712,5.00001,0,0,
0.4158,1.25088,-8.63387e-006,0,0,3.82812,5.00001,0,0,
0.416,1.25088,-8.63387e-006,0,0,3.82912,5.00001,0,0,
0.4162,1.25088,-8.63387e-006,0,0,3.83012,5.00001,0,0,
0.4164,1.25088,-8.63387e-006,0,0,3.83112,5.00001,0,0,
0.4166,1.25088,-8.63387e-006,0,0,3.83212,5.00001,0,0,
0.4168,1.25088,-8.63387e-006,0,0,3.83312,5.00001,0,0,
0.417,1.25088,-8.63387e-006,0,0,3.83412,5.00001,0,0,
0.4172,1.25088,-8.63387e-006,0,0,3.83512,5.00001,0,0,
0.4174,1.25088,-8.63387e-006,0,0,3.83612,5.00001,0,0,
0.4176,1.25088,-8.63387e-006,0,0,3.83712,5.00001,0,0,
0.4178,1.25088,-8.63387e-006,0,0,3.83812,5.00001,0,0,
0.418,1.25088,-8.63387e-006,0,0,3.83912,5.00001,0,0,
0.4182,1.25088,-8.63387e-006,0,0,3.84012,5.00001,0,0,
0.4184,1.25088,-8.63387e-006,0,0,3.84112,5.00001,0,0,
0.4186,1.25088,-8.63387e-006,0,0,3.84212,5.00001,0,0,
0.4188,1.25088,-8.63387e-006,0,0,3.84312,5.00001,0,0,
0.419,1.25088,-8.63387e-006,0,0,3.84412,5.00001,0,0,
0.4192,1.25088,-8.63387e-006,0,0,3.84512,5.00001,0,0,
0.4194,1.25088,-8.63387e-006,0,0,3.84612,5.00001,0,0,
0.4196,1.25088,-8.63387e-006,0,0,3.84712,5.00001,0,0,
0.4198,1.25088,-8.63387e-006,0,0,3.84812,5.00001,0,0,
0.42,1.25088,-8.63387e-006,0,0,3.84912,5.00001,0,0,
0.4202,1.25088,-8.63387e-006,0,0,3.85012,5.00001,0,0,
0.4204,1.25088,-8.63387e-006,0,0,3.85112,5.00001,0,0,
0.4206,1.25088,-8.63387e-006,0,0,3.85212,5.00001,0,0,
0.4208,1.25088,-8.63387e-006,0,0,3.85312,5.00001,0,0,
0.421,1.25088,-8.63387e-006,0,0,3.85412,5.00001,0,0,
0.4212,1.25088,-8.63387e-006,0,0,3.85512,5.00001,0,0,
0.4214,1.25088,-8.63387e-006,0,0,3.85612,5.00001,0,0,
0.4216,1.25088,-8.63387e-006,0,0,3.85712,5.00001,0,0,
0.4218,1.25088,-8.63387e-006,0,0,3.85812,5.00001,0,0,
0.422,1.25088,-8.63387e-006,0,0,3.85912,5.00001,0,0,
0.4222,1.25088,-8.63387e-006,0,0,3.86012,5.00001,0,0,
0.4224,1.25088,-8.63387e-006,0,0,3.86112,5.00001,0,0,
0.4226,1.25088,-8.63387e-006,0,0,3.86212,5.00001,0,0,
0.4228,1.25088,-8.63387e-006,0,0,3.86312,5.00001,0,0,
0.423,1.25088,-8.63387e-006,0,0,3.86412,5.00001,0,0,
0.4232,1.25088,-8.63387e-006,0,0,3.86512,5.00001,0,0,
0.4234,1.25088,-8.63387e-006,0,0,3.86612,5.00001,0,0,
0.4236,1.25088,-8.63387e-006,0,0,3.86712,5.00001,0,0,
0.4238,1.25088,-8.63387e-006,0,0,3.86812,5.00001,0,0,
0.424,1.25088,-8.63387e-006,0,0,3.86912,5.00001,0,0,
0.4242,1.25088,-8.63387e-006,0,0,3.87012,5.00001,0,0,
0.4244,1.25088,-8.63387e-006,0,0,3.87112,5.00001,0,0,
0.4246,1.25088,-8.63387e-006,0,0,3.87212,5.00001,0,0,
0.4248,1.25088,-8.63387e-006,0,0,3.87312,5.00001,0,0,
0.425,1.25088,-8.63387e-006,0,0,3.87412,5.00001,0,0,
0.4252,1.25088,-8.63387e-006,0,0,3.87512,5.00001,0,0,
0.4254,1.25088,-8.63387e-006,0,0,3.87612,5.00001,0,0,
0.4256,1.25088,-8.63387e-006,0,0,3.87712,5.00001,0,0,
0.4258,1.25088,-8.63387e-006,0,0,3.87812,5.00001,0,0,
0.426,1.25088,-8.63387e-006,0,0,3.87912,5.00001,0,0,
0.4262,1.25088,-8.63387e-006,0,0,3.88012,5.00001,0,0,
0.4264,1.25088,-8.63387e-006,0,0,3.88112,5.00001,0,0,
0.4266,1.25088,-8.63387e-006,0,0,3.88212,5.00001,0,0,
0.4268,1.25088,-8.63387e-006,0,0,3.88312,5.00001,0,0,
0.427,1.25088,-8.63387e-006,0,0,3.88412,5.00001,0,0,
0.4272,1.25088,-8.63387e-006,0,0,3.88512,5.00001,0,0,
0.4274,1.25088,-8.63387e-006,0,0,3.88612,5.00001,0,0,
0.4276,1.25088,-8.63387e-006,0,0,3.88712,5.00001,0,0,
0.4278,1.25088,-8.63387e-006,0,0,3.88812,5.00001,0,0,
0.428,1.25088,-8.63387e-006,0,0,3.88912,5.00001,0,0,
0.4282,1.25088,-8.63387e-006,0,0,3.89012,5.00001,0,0,
0.4284,1.25088,-8.63387e-006,0,0,3.89112,5.00001,0,0,
0.4286,1.25088,-8.63387e-006,0,0,3.89212,5.00001,0,0,
0.4288,1.25088,-8.63387e-006,0,0,3.89312,5.00001,0,0,
0.429,1.25088,-8.63387e-006,0,0,3.89412,5.00001,0,0,
0.4292,1.25088,-8.63387e-006,0,0,3.89512,5.00001,0,0,
0.4294,1.25088,-8.63387e-006,0,0,3.89612,5.00001,0,0,
0.4296,1.25088,-8.63387e-006,0,0,3.89712,5.00001,0,0,
0.4298,1.25088,-8.63387e-006,0,0,3.89812,5.00001,0,0,
0.43,1.25088,-8.63387e-006,0,0,3.89912,5.00001,0,0,
0.4302,1.25088,-8.63387e-006,0,0,3.90012,5.00001,0,0,
0.4304,1.25088,-8.63387e-006,0,0,3.90112,5.00001,0,0,
0.4306,1.25088,-8.63387e-006,0,0,3.90212,5.00001,0,0,
0.4308,1.25088,-8.63387e-006,0,0,3.90312,5.00001,0,0,
0.431,1.25088,-8.63387e-006,0,0,3.90412,5.00001,0,0,
0.4312,1.25088,-8.63387e-006,0,0,3.90512,5.00001,0,0,
0.4314,1.25088,-8.63387e-006,0,0,3.90612,5.00001,0,0,
0.4316,1.25088,-8.63387e-006,0,0,3.90712,5.00001,0,0,
0.4318,1.25088,-8.63387e-006,0,0,3.90812,5.00001,0,0,
0.432,1.25088,-8.63387e-006,0,0,3.90912,5.00001,0,0,
0.4322,1.25088,-8.63387e-006,0,0,3.91012,5.00001,0,0,
0.4324,1.25088,-8.63387e-006,0,0,3.91112,5.00001,0,0,
0.4326,1.25088,-8.63387e-006,0,0,3.91212,5.00001,0,0,
0.4328,1.25088,-8.63387e-006,0,0,3.91312,5.00001,0,0,
0.433,1.25088,-8.63387e-006,0,0,3.91412,5.00001,0,0,
0.4332,1.25088,-8.63387e-006,0,0,3.91512,5.00001,0,0,
0.4334,1.25088,-8.63387e-006,0,0,3.91612,5.00001,0,0,
0.4336,1.25088,-8.63387e-006,0,0,3.91712,5.00001,0,0,
0.4338,1.25088,-8.63387e-006,0,0,3.91812,5.00001,0,0,
0.434,1.25088,-8.63387e-006,0,0,3.91912,5.00001,0,0,
0.4342,1.25088,-8.63387e-006,0,0,3.92012,5.00001,0,0,
0.4344,1.25088,-8.63387e-006,0,0,3.92112,5.00001,0,0,
0.4346,1.25088,-8.63387e-006,0,0,3.92212,5.00001,0,0,
0.4348,1.25088,-8.63387e-006,0,0,3.92312,5.00001,0,0,
0.435,1.25088,-8.63387e-006,0,0,3.92412,5.00001,0,0,
0.4352,1.25088,-8.63387e-006,0,0,3.92512,5.00001,0,0,
0.4354,1.25088,-8.63387e-006,0,0,3.92612,5.00001,0,0,
0.4356,1.25088,-8.63387e-006,0,0,3.92712,5.00001,0,0,
0.4358,1.25088,-8.63387e-006,0,0,3.92812,5.00001,0,0,
0.436,1.25088,-8.63387e-006,0,0,3.92912,5.00001,0,0,
0.4362,1.25088,-8.63387e-006,0,0,3.93012,5.00001,0,0,
0.4364,1.25088,-8.63387e-006,0,0,3.93112,5.00001,0,0,
0.4366,1.25088,-8.63387e-006,0,0,3.93212,5.00001,0,0,
0.4368,1.25088,-8.63387e-006,0,0,3.93312,5.00001,0,0,
0.437,1.25088,-8.63387e-006,0,0,3.93412,5.00001,0,0,
0.4372,1.25088,-8.63387e-006,0,0,3.93512,5.00001,0,0,
0.4374,1.25088,-8.63387e-006,0,0,3.93612,5.00001,0,0,
0.4376,1.25088,-8.63387e-006,0,0,3.93712,5.00001,0,0,
0.4378,1.25088,-8.63387e-006,0,0,3.93812,5.00001,0,0,
0.438,1.25088,-8.63387e-006,0,0,3.93912,5.00001,0,0,
0.4382,1.25088,-8.63387e-006,0,0,3.94012,5.00001,0,0,
0.4384,1.25088,-8.63387e-006,0,0,3.94112,5.00001,0,0,
0.4386,1.25088,-8.63387e-006,0,0,3.94212,5.00001,0,0,
0.4388,1.25088,-8.63387e-006,0,0,3.94312,5.00001,0,0,
0.439,1.25088,-8.63387e-006,0,0,3.94412,5.00001,0,0,
0.4392,1.25088,-8.63387e-006,0,0,3.94512,5.00001,0,0,
0.4394,1.25088,-8.63387e-006,0,0,3.94612,5.00001,0,0,
0.4396,1.25088,-8.63387e-006,0,0,3.94712,5.00001,0,0,
0.4398,1.25088,-8.63387e-006,0,0,3.94812,5.00001,0,0,
0.44,1.25088,-8.63387e-006,0,0,3.94912,5.00001,0,0,
0.4402,1.25088,-8.63387e-006,0,0,3.95012,5.00001,0,0,
0.4404,1.25088,-8.63387e-006,0,0,3.95112,5.00001,0,0,
0.4406,1.25088,-8.63387e-006,0,0,3.95212,5.00001,0,0,
0.4408,1.25088,-8.63387e-006,0,0,3.95312,5.00001,0,0,
0.441,1.25088,-8.63387e-006,0,0,3.95412,5.00001,0,0,
0.4412,1.25088,-8.63387e-006,0,0,3.95512,5.00001,0,0,
0.4414,1.25088,-8.63387e-006,0,0,3.95612,5.00001,0,0,
0.4416,1.25088,-8.63387e-006,0,0,3.95712,5.00001,0,0,
0.4418,1.25088,-8.63387e-006,0,0,3.95812,5.00001,0,0,
0.442,1.25088,-8.63387e-006,0,0,3.95912,5.00001,0,0,
0.4422,1.25088,-8.63387e-006,0,0,3.96012,5.00001,0,0,
0.4424,1.25088,-8.63387e-006,0,0,3.96112,5.00001,0,0,
0.4426,1.25088,-8.63387e-006,0,0,3.96212,5.00001,0,0,
0.4428,1.25088,-8.63387e-006,0,0,3.96312,5.00001,0,0,
0.443,1.25088,-8.63387e-006,0,0,3.96412,5.00001,0,0,
0.4432,1.25088,-8.63387e-006,0,0,3.96512,5.00001,0,0,
0.4434,1.25088,-8.63387e-006,0,0,3.96612,5.00001,0,0,
0.4436,1.25088,-8.63387e-006,0,0,3.96712,5.00001,0,0,
0.4438,1.25088,-8.63387e-006,0,0,3.96812,5.00001,0,0,
0.444,1.25088,-8.63387e-006,0,0,3.96912,5.00001,0,0,
0.4442,1.25088,-8.63387e-006,0,0,3.97012,5.00001,0,0,
0.4444,1.25088,-8.63387e-006,0,0,3.97112,5.00001,0,0,
0.4446,1.25088,-8.63387e-006,0,0,3.97212,5.00001,0,0,
0.4448,1.25088,-8.63387e-006,0,0,3.97312,5.00001,0,0,
0.445,1.25088,-8.63387e-006,0,0,3.97412,5.00001,0,0,
0.4452,1.25088,-8.63387e-006,0,0,3.97512,5.00001,0,0,
0.4454,1.25088,-8.63387e-006,0,0,3.97612,5.00001,0,0,
0.4456,1.25088,-8.63387e-006,0,0,3.97712,5.00001,0,0,
0.4458,1.25088,-8.63387e-006,0,0,3.97812,5.00001,0,0,
0.446,1.25088,-8.63387e-006,0,0,3.97912,5.00001,0,0,
0.4462,1.25088,-8.63387e-006,0,0,3.98012,5.00001,0,0,
0.4464,1.25088,-8.63387e-006,0,0,3.98112,5.00001,0,0,
0.4466,1.25088,-8.63387e-006,0,0,3.98212,5.00001,0,0,
0.4468,1.25088,-8.63387e-006,0,0,3.98312,5.00001,0,0,
0.447,1.25088,-8.63387e-006,0,0,3.98412,5.00001,0,0,
0.4472,1.25088,-8.63387e-006,0,0,3.98512,5.00001,0,0,
0.4474,1.25088,-8.63387e-006,0,0,3.98612,5.00001,0,0,
