,Ball 0,,,,,,Ball 1,,,,,,
,m:,1.2,,,,,m:,2.31,,,,,
,r:,1,,,,,r:,1,,,,,
,k:,9800,,,,,k:,9800,,,,,
,rot: ,true,,,,,,,,,,,
,u_k: ,0.5,,,,,,,,,,,
t,s_x,s_y,v_x,v_y,theta,w,s_x,s_y,v_x,v_y,theta,w,
0.1005,1.38523,1.23609,18.822,8.77687,-0.214521,-3.14036,-0.410186,-0.414682,6.21184,2.48499,-0.111439,-1.63135,
0.1006,1.38711,1.23697,18.822,8.77687,-0.214835,-3.14036,-0.409564,-0.414434,6.21184,2.48499,-0.111603,-1.63135,
0.1007,1.389,1.23785,18.822,8.77687,-0.215149,-3.14036,-0.408943,-0.414185,6.21184,2.48499,-0.111766,-1.63135,
0.1008,1.39088,1.23873,18.822,8.77687,-0.215463,-3.14036,-0.408322,-0.413937,6.21184,2.48499,-0.111929,-1.63135,
0.1009,1.39276,1.2396,18.822,8.77687,-0.215777,-3.14036,-0.407701,-0.413688,6.21184,2.48499,-0.112092,-1.63135,
0.101,1.39464,1.24048,18.822,8.77687,-0.216091,-3.14036,-0.40708,-0.41344,6.21184,2.48499,-0.112255,-1.63135,
0.1011,1.39652,1.24136,18.822,8.77687,-0.216405,-3.14036,-0.406459,-0.413191,6.21184,2.48499,-0.112418,-1.63135,
0.1012,1.39841,1.24224,18.822,8.77687,-0.216719,-3.14036,-0.405837,-0.412943,6.21184,2.48499,-0.112581,-1.63135,
0.1013,1.40029,1.24311,18.822,8.77687,-0.217033,-3.14036,-0.405216,-0.412694,6.21184,2.48499,-0.112744,-1.63135,
0.1014,1.40217,1.24399,18.822,8.77687,-0.217347,-3.14036,-0.404595,-0.412446,6.21184,2.48499,-0.112908,-1.63135,
0.1015,1.40405,1.24487,18.822,8.77687,-0.217661,-3.14036,-0.403974,-0.412197,6.21184,2.48499,-0.113071,-1.63135,
0.1016,1.40594,1.24575,18.822,8.77687,-0.217975,-3.14036,-0.403353,-0.411949,6.21184,2.48499,-0.113234,-1.63135,
0.1017,1.40782,1.24662,18.822,8.77687,-0.218289,-3.14036,-0.402731,-0.4117,6.21184,2.48499,-0.113397,-1.63135,
0.1018,1.4097,1.2475,18.822,8.77687,-0.218603,-3.14036,-0.40211,-0.411452,6.21184,2.48499,-0.11356,-1.63135,
0.1019,1.41158,1.24838,18.822,8.77687,-0.218917,-3.14036,-0.401489,-0.411203,6.21184,2.48499,-0.113723,-1.63135,
0.102,1.41346,1.24926,18.822,8.77687,-0.219231,-3.14036,-0.400868,-0.410955,6.21184,2.48499,-0.113886,-1.63135,
0.1021,1.41535,1.25014,18.822,8.77687,-0.219545,-3.14036,-0.400247,-0.410706,6.21184,2.48499,-0.11405,-1.63135,
0.1022,1.41723,1.25101,18.822,8.77687,-0.219859,-3.14036,-0.399625,-0.410458,6.21184,2.48499,-0.114213,-1.63135,
0.1023,1.41911,1.25189,18.822,8.77687,-0.220173,-3.14036,-0.399004,-0.410209,6.21184,2.48499,-0.114376,-1.63135,
0.1024,1.42099,1.25277,18.822,8.77687,-0.220488,-3.14036,-0.398383,-0.409961,6.21184,2.48499,-0.114539,-1.63135,
0.1025,1.42287,1.25365,18.822,8.77687,-0.220802,-3.14036,-0.397762,-0.409712,6.21184,2.48499,-0.114702,-1.63135,
0.1026,1.42476,1.25452,18.822,8.77687,-0.221116,-3.14036,-0.397141,-0.409464,6.21184,2.48499,-0.114865,-1.63135,
0.1027,1.42664,1.2554,18.822,8.77687,-0.22143,-3.14036,-0.39652,-0.409215,6.21184,2.48499,-0.115028,-1.63135,
0.1028,1.42852,1.25628,18.822,8.77687,-0.221744,-3.14036,-0.395898,-0.408967,6.21184,2.48499,-0.115192,-1.63135,
0.1029,1.4304,1.25716,18.822,8.77687,-0.222058,-3.14036,-0.395277,-0.408718,6.21184,2.48499,-0.115355,-1.63135,
0.103,1.43229,1.25803,18.822,8.77687,-0.222372,-3.14036,-0.394656,-0.40847,6.21184,2.48499,-0.115518,-1.63135,
0.1031,1.43417,1.25891,18.822,8.77687,-0.222686,-3.14036,-0.394035,-0.408221,6.21184,2.48499,-0.115681,-1.63135,
0.1032,1.43605,1.25979,18.822,8.77687,-0.223,-3.14036,-0.393414,-0.407973,6.21184,2.48499,-0.115844,-1.63135,
0.1033,1.43793,1.26067,18.822,8.77687,-0.223314,-3.14036,-0.392792,-0.407724,6.21184,2.48499,-0.116007,-1.63135,
0.1034,1.43981,1.26155,18.822,8.77687,-0.223628,-3.14036,-0.392171,-0.407476,6.21184,2.48499,-0.11617,-1.63135,
0.1035,1.4417,1.26242,18.822,8.77687,-0.223942,-3.14036,-0.39155,-0.407227,6.21184,2.48499,-0.116333,-1.63135,
0.1036,1.44358,1.2633,18.822,8.77687,-0.224256,-3.14036,-0.390929,-0.406979,6.21184,2.48499,-0.116497,-1.63135,
0.1037,1.44546,1.26418,18.822,8.77687,-0.22457,-3.14036,-0.390308,-0.40673,6.21184,2.48499,-0.11666,-1.63135,
0.1038,1.44734,1.26506,18.822,8.77687,-0.224884,-3.14036,-0.389687,-0.406482,6.21184,2.48499,-0.116823,-1.63135,
0.1039,1.44923,1.26593,18.822,8.77687,-0.225198,-3.14036,-0.389065,-0.406233,6.21184,2.48499,-0.116986,-1.63135,
0.104,1.45111,1.26681,18.822,8.77687,-0.225512,-3.14036,-0.388444,-0.405985,6.21184,2.48499,-0.117149,-1.63135,
0.1041,1.45299,1.26769,18.822,8.77687,-0.225826,-3.14036,-0.387823,-0.405736,6.21184,2.48499,-0.117312,-1.63135,
0.1042,1.45487,1.26857,18.822,8.77687,-0.22614,-3.14036,-0.387202,-0.405488,6.21184,2.48499,-0.117475,-1.63135,
0.1043,1.45675,1.26944,18.822,8.77687,-0.226454,-3.14036,-0.386581,-0.405239,6.21184,2.48499,-0.117639,-1.63135,
0.1044,1.45864,1.27032,18.822,8.77687,-0.226768,-3.14036,-0.385959,-0.404991,6.21184,2.48499,-0.117802,-1.63135,
0.1045,1.46052,1.2712,18.822,8.77687,-0.227082,-3.14036,-0.385338,-0.404742,6.21184,2.48499,-0.117965,-1.63135,
0.1046,1.4624,1.27208,18.822,8.77687,-0.227396,-3.14036,-0.384717,-0.404494,6.21184,2.48499,-0.118128,-1.63135,
0.1047,1.46428,1.27296,18.822,8.77687,-0.22771,-3.14036,-0.384096,-0.404245,6.21184,2.48499,-0.118291,-1.63135,
0.1048,1.46617,1.27383,18.822,8.77687,-0.228024,-3.14036,-0.383475,-0.403997,6.21184,2.48499,-0.118454,-1.63135,
0.1049,1.46805,1.27471,18.822,8.77687,-0.228338,-3.14036,-0.382854,-0.403748,6.21184,2.48499,-0.118617,-1.63135,
0.105,1.46993,1.27559,18.822,8.77687,-0.228652,-3.14036,-0.382232,-0.4035,6.21184,2.48499,-0.11878,-1.63135,
0.1051,1.47181,1.27647,18.822,8.77687,-0.228966,-3.14036,-0.381611,-0.403251,6.21184,2.48499,-0.118944,-1.63135,
0.1052,1.47369,1.27734,18.822,8.77687,-0.229281,-3.14036,-0.38099,-0.403003,6.21184,2.48499,-0.119107,-1.63135,
0.1053,1.47558,1.27822,18.822,8.77687,-0.229595,-3.14036,-0.380369,-0.402754,6.21184,2.48499,-0.11927,-1.63135,
0.1054,1.47746,1.2791,18.822,8.77687,-0.229909,-3.14036,-0.379748,-0.402506,6.21184,2.48499,-0.119433,-1.63135,
0.1055,1.47934,1.27998,18.822,8.77687,-0.230223,-3.14036,-0.379126,-0.402257,6.21184,2.48499,-0.119596,-1.63135,
0.1056,1.48122,1.28085,18.822,8.77687,-0.230537,-3.14036,-0.378505,-0.402009,6.21184,2.48499,-0.119759,-1.63135,
0.1057,1.48311,1.28173,18.822,8.77687,-0.230851,-3.14036,-0.377884,-0.40176,6.21184,2.48499,-0.119922,-1.63135,
0.1058,1.48499,1.28261,18.822,8.77687,-0.231165,-3.14036,-0.377263,-0.401512,6.21184,2.48499,-0.120086,-1.63135,
0.1059,1.48687,1.28349,18.822,8.77687,-0.231479,-3.14036,-0.376642,-0.401263,6.21184,2.48499,-0.120249,-1.63135,
0.106,1.48875,1.28437,18.822,8.77687,-0.231793,-3.14036,-0.37602,-0.401015,6.21184,2.48499,-0.120412,-1.63135,
0.1061,1.49063,1.28524,18.822,8.77687,-0.232107,-3.14036,-0.375399,-0.400766,6.21184,2.48499,-0.120575,-1.63135,
0.1062,1.49252,1.28612,18.822,8.77687,-0.232421,-3.14036,-0.374778,-0.400518,6.21184,2.48499,-0.120738,-1.63135,
0.1063,1.4944,1.287,18.822,8.77687,-0.232735,-3.14036,-0.374157,-0.400269,6.21184,2.48499,-0.120901,-1.63135,
0.1064,1.49628,1.28788,18.822,8.77687,-0.233049,-3.14036,-0.373536,-0.400021,6.21184,2.48499,-0.121064,-1.63135,
0.1065,1.49816,1.28875,18.822,8.77687,-0.233363,-3.14036,-0.372915,-0.399772,6.21184,2.48499,-0.121228,-1.63135,
0.1066,1.50005,1.28963,18.822,8.77687,-0.233677,-3.14036,-0.372293,-0.399524,6.21184,2.48499,-0.121391,-1.63135,
0.1067,1.50193,1.29051,18.822,8.77687,-0.233991,-3.14036,-0.371672,-0.399275,6.21184,2.48499,-0.121554,-1.63135,
0.1068,1.50381,1.29139,18.822,8.77687,-0.234305,-3.14036,-0.371051,-0.399027,6.21184,2.48499,-0.121717,-1.63135,
0.1069,1.50569,1.29226,18.822,8.77687,-0.234619,-3.14036,-0.37043,-0.398778,6.21184,2.48499,-0.12188,-1.63135,
0.107,1.50757,1.29314,18.822,8.77687,-0.234933,-3.14036,-0.369809,-0.39853,6.21184,2.48499,-0.122043,-1.63135,
0.1071,1.50946,1.29402,18.822,8.77687,-0.235247,-3.14036,-0.369187,-0.398281,6.21184,2.48499,-0.122206,-1.63135,
0.1072,1.51134,1.2949,18.822,8.77687,-0.235561,-3.14036,-0.368566,-0.398033,6.21184,2.48499,-0.122369,-1.63135,
0.1073,1.51322,1.29578,18.822,8.77687,-0.235875,-3.14036,-0.367945,-0.397784,6.21184,2.48499,-0.122533,-1.63135,
0.1074,1.5151,1.29665,18.822,8.77687,-0.236189,-3.14036,-0.367324,-0.397536,6.21184,2.48499,-0.122696,-1.63135,
0.1075,1.51698,1.29753,18.822,8.77687,-0.236503,-3.14036,-0.366703,-0.397287,6.21184,2.48499,-0.122859,-1.63135,
0.1076,1.51887,1.29841,18.822,8.77687,-0.236817,-3.14036,-0.366082,-0.397039,6.21184,2.48499,-0.123022,-1.63135,
0.1077,1.52075,1.29929,18.822,8.77687,-0.237131,-3.14036,-0.36546,-0.39679,6.21184,2.48499,-0.123185,-1.63135,
0.1078,1.52263,1.30016,18.822,8.77687,-0.237445,-3.14036,-0.364839,-0.396542,6.21184,2.48499,-0.123348,-1.63135,
0.1079,1.52451,1.30104,18.822,8.77687,-0.237759,-3.14036,-0.364218,-0.396293,6.21184,2.48499,-0.123511,-1.63135,
0.108,1.5264,1.30192,18.822,8.77687,-0.238074,-3.14036,-0.363597,-0.396045,6.21184,2.48499,-0.123675,-1.63135,
0.1081,1.52828,1.3028,18.822,8.77687,-0.238388,-3.14036,-0.362976,-0.395796,6.21184,2.48499,-0.123838,-1.63135,
0.1082,1.53016,1.30367,18.822,8.77687,-0.238702,-3.14036,-0.362354,-0.395548,6.21184,2.48499,-0.124001,-1.63135,
0.1083,1.53204,1.30455,18.822,8.77687,-0.239016,-3.14036,-0.361733,-0.395299,6.21184,2.48499,-0.124164,-1.63135,
0.1084,1.53392,1.30543,18.822,8.77687,-0.23933,-3.14036,-0.361112,-0.395051,6.21184,2.48499,-0.124327,-1.63135,
0.1085,1.53581,1.30631,18.822,8.77687,-0.239644,-3.14036,-0.360491,-0.394802,6.21184,2.48499,-0.12449,-1.63135,
0.1086,1.53769,1.30719,18.822,8.77687,-0.239958,-3.14036,-0.35987,-0.394554,6.21184,2.48499,-0.124653,-1.63135,
0.1087,1.53957,1.30806,18.822,8.77687,-0.240272,-3.14036,-0.359249,-0.394305,6.21184,2.48499,-0.124817,-1.63135,
0.1088,1.54145,1.30894,18.822,8.77687,-0.240586,-3.14036,-0.358627,-0.394057,6.21184,2.48499,-0.12498,-1.63135,
0.1089,1.54334,1.30982,18.822,8.77687,-0.2409,-3.14036,-0.358006,-0.393808,6.21184,2.48499,-0.125143,-1.63135,
0.109,1.54522,1.3107,18.822,8.77687,-0.241214,-3.14036,-0.357385,-0.39356,6.21184,2.48499,-0.125306,-1.63135,
0.1091,1.5471,1.31157,18.822,8.77687,-0.241528,-3.14036,-0.356764,-0.393311,6.21184,2.48499,-0.125469,-1.63135,
0.1092,1.54898,1.31245,18.822,8.77687,-0.241842,-3.14036,-0.356143,-0.393063,6.21184,2.48499,-0.125632,-1.63135,
0.1093,1.55086,1.31333,18.822,8.77687,-0.242156,-3.14036,-0.355521,-0.392814,6.21184,2.48499,-0.125795,-1.63135,
0.1094,1.55275,1.31421,18.822,8.77687,-0.24247,-3.14036,-0.3549,-0.392566,6.21184,2.48499,-0.125958,-1.63135,
0.1095,1.55463,1.31508,18.822,8.77687,-0.242784,-3.14036,-0.354279,-0.392317,6.21184,2.48499,-0.126122,-1.63135,
0.1096,1.55651,1.31596,18.822,8.77687,-0.243098,-3.14036,-0.353658,-0.392069,6.21184,2.48499,-0.126285,-1.63135,
0.1097,1.55839,1.31684,18.822,8.77687,-0.243412,-3.14036,-0.353037,-0.39182,6.21184,2.48499,-0.126448,-1.63135,
0.1098,1.56028,1.31772,18.822,8.77687,-0.243726,-3.14036,-0.352415,-0.391572,6.21184,2.48499,-0.126611,-1.63135,
0.1099,1.56216,1.31859,18.822,8.77687,-0.24404,-3.14036,-0.351794,-0.391323,6.21184,2.48499,-0.126774,-1.63135,
0.11,1.56404,1.31947,18.822,8.77687,-0.244354,-3.14036,-0.351173,-0.391075,6.21184,2.48499,-0.126937,-1.63135,
0.1101,1.56592,1.32035,18.822,8.77687,-0.244668,-3.14036,-0.350552,-0.390826,6.21184,2.48499,-0.1271,-1.63135,
0.1102,1.5678,1.32123,18.822,8.77687,-0.244982,-3.14036,-0.349931,-0.390578,6.21184,2.48499,-0.127264,-1.63135,
0.1103,1.56969,1.32211,18.822,8.77687,-0.245296,-3.14036,-0.34931,-0.390329,6.21184,2.48499,-0.127427,-1.63135,
0.1104,1.57157,1.32298,18.822,8.77687,-0.24561,-3.14036,-0.348688,-0.390081,6.21184,2.48499,-0.12759,-1.63135,
0.1105,1.57345,1.32386,18.822,8.77687,-0.245924,-3.14036,-0.348067,-0.389832,6.21184,2.48499,-0.127753,-1.63135,
0.1106,1.57533,1.32474,18.822,8.77687,-0.246238,-3.14036,-0.347446,-0.389584,6.21184,2.48499,-0.127916,-1.63135,
0.1107,1.57722,1.32562,18.822,8.77687,-0.246552,-3.14036,-0.346825,-0.389336,6.21184,2.48499,-0.128079,-1.63135,
0.1108,1.5791,1.32649,18.822,8.77687,-0.246867,-3.14036,-0.346204,-0.389087,6.21184,2.48499,-0.128242,-1.63135,
0.1109,1.58098,1.32737,18.822,8.77687,-0.247181,-3.14036,-0.345582,-0.388839,6.21184,2.48499,-0.128405,-1.63135,
0.111,1.58286,1.32825,18.822,8.77687,-0.247495,-3.14036,-0.344961,-0.38859,6.21184,2.48499,-0.128569,-1.63135,
0.1111,1.58474,1.32913,18.822,8.77687,-0.247809,-3.14036,-0.34434,-0.388342,6.21184,2.48499,-0.128732,-1.63135,
0.1112,1.58663,1.33,18.822,8.77687,-0.248123,-3.14036,-0.343719,-0.388093,6.21184,2.48499,-0.128895,-1.63135,
0.1113,1.58851,1.33088,18.822,8.77687,-0.248437,-3.14036,-0.343098,-0.387845,6.21184,2.48499,-0.129058,-1.63135,
0.1114,1.59039,1.33176,18.822,8.77687,-0.248751,-3.14036,-0.342477,-0.387596,6.21184,2.48499,-0.129221,-1.63135,
0.1115,1.59227,1.33264,18.822,8.77687,-0.249065,-3.14036,-0.341855,-0.387348,6.21184,2.48499,-0.129384,-1.63135,
0.1116,1.59416,1.33352,18.822,8.77687,-0.249379,-3.14036,-0.341234,-0.387099,6.21184,2.48499,-0.129547,-1.63135,
0.1117,1.59604,1.33439,18.822,8.77687,-0.249693,-3.14036,-0.340613,-0.386851,6.21184,2.48499,-0.129711,-1.63135,
0.1118,1.59792,1.33527,18.822,8.77687,-0.250007,-3.14036,-0.339992,-0.386602,6.21184,2.48499,-0.129874,-1.63135,
0.1119,1.5998,1.33615,18.822,8.77687,-0.250321,-3.14036,-0.339371,-0.386354,6.21184,2.48499,-0.130037,-1.63135,
0.112,1.60168,1.33703,18.822,8.77687,-0.250635,-3.14036,-0.338749,-0.386105,6.21184,2.48499,-0.1302,-1.63135,
0.1121,1.60357,1.3379,18.822,8.77687,-0.250949,-3.14036,-0.338128,-0.385857,6.21184,2.48499,-0.130363,-1.63135,
0.1122,1.60545,1.33878,18.822,8.77687,-0.251263,-3.14036,-0.337507,-0.385608,6.21184,2.48499,-0.130526,-1.63135,
0.1123,1.60733,1.33966,18.822,8.77687,-0.251577,-3.14036,-0.336886,-0.38536,6.21184,2.48499,-0.130689,-1.63135,
0.1124,1.60921,1.34054,18.822,8.77687,-0.251891,-3.14036,-0.336265,-0.385111,6.21184,2.48499,-0.130853,-1.63135,
0.1125,1.61109,1.34141,18.822,8.77687,-0.252205,-3.14036,-0.335644,-0.384863,6.21184,2.48499,-0.131016,-1.63135,
0.1126,1.61298,1.34229,18.822,8.77687,-0.252519,-3.14036,-0.335022,-0.384614,6.21184,2.48499,-0.131179,-1.63135,
0.1127,1.61486,1.34317,18.822,8.77687,-0.252833,-3.14036,-0.334401,-0.384366,6.21184,2.48499,-0.131342,-1.63135,
0.1128,1.61674,1.34405,18.822,8.77687,-0.253147,-3.14036,-0.33378,-0.384117,6.21184,2.48499,-0.131505,-1.63135,
0.1129,1.61862,1.34493,18.822,8.77687,-0.253461,-3.14036,-0.333159,-0.383869,6.21184,2.48499,-0.131668,-1.63135,
0.113,1.62051,1.3458,18.822,8.77687,-0.253775,-3.14036,-0.332538,-0.38362,6.21184,2.48499,-0.131831,-1.63135,
0.1131,1.62239,1.34668,18.822,8.77687,-0.254089,-3.14036,-0.331916,-0.383372,6.21184,2.48499,-0.131994,-1.63135,
0.1132,1.62427,1.34756,18.822,8.77687,-0.254403,-3.14036,-0.331295,-0.383123,6.21184,2.48499,-0.132158,-1.63135,
0.1133,1.62615,1.34844,18.822,8.77687,-0.254717,-3.14036,-0.330674,-0.382875,6.21184,2.48499,-0.132321,-1.63135,
0.1134,1.62803,1.34931,18.822,8.77687,-0.255031,-3.14036,-0.330053,-0.382626,6.21184,2.48499,-0.132484,-1.63135,
0.1135,1.62992,1.35019,18.822,8.77687,-0.255345,-3.14036,-0.329432,-0.382378,6.21184,2.48499,-0.132647,-1.63135,
0.1136,1.6318,1.35107,18.822,8.77687,-0.25566,-3.14036,-0.328811,-0.382129,6.21184,2.48499,-0.13281,-1.63135,
0.1137,1.63368,1.35195,18.822,8.77687,-0.255974,-3.14036,-0.328189,-0.381881,6.21184,2.48499,-0.132973,-1.63135,
0.1138,1.63556,1.35282,18.822,8.77687,-0.256288,-3.14036,-0.327568,-0.381632,6.21184,2.48499,-0.133136,-1.63135,
0.1139,1.63745,1.3537,18.822,8.77687,-0.256602,-3.14036,-0.326947,-0.381384,6.21184,2.48499,-0.1333,-1.63135,
0.114,1.63933,1.35458,18.822,8.77687,-0.256916,-3.14036,-0.326326,-0.381135,6.21184,2.48499,-0.133463,-1.63135,
0.1141,1.64121,1.35546,18.822,8.77687,-0.25723,-3.14036,-0.325705,-0.380887,6.21184,2.48499,-0.133626,-1.63135,
0.1142,1.64309,1.35634,18.822,8.77687,-0.257544,-3.14036,-0.325083,-0.380638,6.21184,2.48499,-0.133789,-1.63135,
0.1143,1.64497,1.35721,18.822,8.77687,-0.257858,-3.14036,-0.324462,-0.38039,6.21184,2.48499,-0.133952,-1.63135,
0.1144,1.64686,1.35809,18.822,8.77687,-0.258172,-3.14036,-0.323841,-0.380141,6.21184,2.48499,-0.134115,-1.63135,
0.1145,1.64874,1.35897,18.822,8.77687,-0.258486,-3.14036,-0.32322,-0.379893,6.21184,2.48499,-0.134278,-1.63135,
0.1146,1.65062,1.35985,18.822,8.77687,-0.2588,-3.14036,-0.322599,-0.379644,6.21184,2.48499,-0.134442,-1.63135,
0.1147,1.6525,1.36072,18.822,8.77687,-0.259114,-3.14036,-0.321977,-0.379396,6.21184,2.48499,-0.134605,-1.63135,
0.1148,1.65439,1.3616,18.822,8.77687,-0.259428,-3.14036,-0.321356,-0.379147,6.21184,2.48499,-0.134768,-1.63135,
0.1149,1.65627,1.36248,18.822,8.77687,-0.259742,-3.14036,-0.320735,-0.378899,6.21184,2.48499,-0.134931,-1.63135,
0.115,1.65815,1.36336,18.822,8.77687,-0.260056,-3.14036,-0.320114,-0.37865,6.21184,2.48499,-0.135094,-1.63135,
0.1151,1.66003,1.36423,18.822,8.77687,-0.26037,-3.14036,-0.319493,-0.378402,6.21184,2.48499,-0.135257,-1.63135,
0.1152,1.66191,1.36511,18.822,8.77687,-0.260684,-3.14036,-0.318872,-0.378153,6.21184,2.48499,-0.13542,-1.63135,
0.1153,1.6638,1.36599,18.822,8.77687,-0.260998,-3.14036,-0.31825,-0.377905,6.21184,2.48499,-0.135583,-1.63135,
0.1154,1.66568,1.36687,18.822,8.77687,-0.261312,-3.14036,-0.317629,-0.377656,6.21184,2.48499,-0.135747,-1.63135,
0.1155,1.66756,1.36775,18.822,8.77687,-0.261626,-3.14036,-0.317008,-0.377408,6.21184,2.48499,-0.13591,-1.63135,
0.1156,1.66944,1.36862,18.822,8.77687,-0.26194,-3.14036,-0.316387,-0.377159,6.21184,2.48499,-0.136073,-1.63135,
0.1157,1.67133,1.3695,18.822,8.77687,-0.262254,-3.14036,-0.315766,-0.376911,6.21184,2.48499,-0.136236,-1.63135,
0.1158,1.67321,1.37038,18.822,8.77687,-0.262568,-3.14036,-0.315144,-0.376662,6.21184,2.48499,-0.136399,-1.63135,
0.1159,1.67509,1.37126,18.822,8.77687,-0.262882,-3.14036,-0.314523,-0.376414,6.21184,2.48499,-0.136562,-1.63135,
0.116,1.67697,1.37213,18.822,8.77687,-0.263196,-3.14036,-0.313902,-0.376165,6.21184,2.48499,-0.136725,-1.63135,
0.1161,1.67885,1.37301,18.822,8.77687,-0.26351,-3.14036,-0.313281,-0.375917,6.21184,2.48499,-0.136889,-1.63135,
0.1162,1.68074,1.37389,18.822,8.77687,-0.263824,-3.14036,-0.31266,-0.375668,6.21184,2.48499,-0.137052,-1.63135,
0.1163,1.68262,1.37477,18.822,8.77687,-0.264138,-3.14036,-0.312039,-0.37542,6.21184,2.48499,-0.137215,-1.63135,
0.1164,1.6845,1.37564,18.822,8.77687,-0.264453,-3.14036,-0.311417,-0.375171,6.21184,2.48499,-0.137378,-1.63135,
0.1165,1.68638,1.37652,18.822,8.77687,-0.264767,-3.14036,-0.310796,-0.374923,6.21184,2.48499,-0.137541,-1.63135,
0.1166,1.68827,1.3774,18.822,8.77687,-0.265081,-3.14036,-0.310175,-0.374674,6.21184,2.48499,-0.137704,-1.63135,
0.1167,1.69015,1.37828,18.822,8.77687,-0.265395,-3.14036,-0.309554,-0.374426,6.21184,2.48499,-0.137867,-1.63135,
0.1168,1.69203,1.37916,18.822,8.77687,-0.265709,-3.14036,-0.308933,-0.374177,6.21184,2.48499,-0.13803,-1.63135,
0.1169,1.69391,1.38003,18.822,8.77687,-0.266023,-3.14036,-0.308311,-0.373929,6.21184,2.48499,-0.138194,-1.63135,
0.117,1.69579,1.38091,18.822,8.77687,-0.266337,-3.14036,-0.30769,-0.37368,6.21184,2.48499,-0.138357,-1.63135,
0.1171,1.69768,1.38179,18.822,8.77687,-0.266651,-3.14036,-0.307069,-0.373432,6.21184,2.48499,-0.13852,-1.63135,
0.1172,1.69956,1.38267,18.822,8.77687,-0.266965,-3.14036,-0.306448,-0.373183,6.21184,2.48499,-0.138683,-1.63135,
0.1173,1.70144,1.38354,18.822,8.77687,-0.267279,-3.14036,-0.305827,-0.372935,6.21184,2.48499,-0.138846,-1.63135,
0.1174,1.70332,1.38442,18.822,8.77687,-0.267593,-3.14036,-0.305206,-0.372686,6.21184,2.48499,-0.139009,-1.63135,
0.1175,1.7052,1.3853,18.822,8.77687,-0.267907,-3.14036,-0.304584,-0.372438,6.21184,2.48499,-0.139172,-1.63135,
0.1176,1.70709,1.38618,18.822,8.77687,-0.268221,-3.14036,-0.303963,-0.372189,6.21184,2.48499,-0.139336,-1.63135,
0.1177,1.70897,1.38705,18.822,8.77687,-0.268535,-3.14036,-0.303342,-0.371941,6.21184,2.48499,-0.139499,-1.63135,
0.1178,1.71085,1.38793,18.822,8.77687,-0.268849,-3.14036,-0.302721,-0.371692,6.21184,2.48499,-0.139662,-1.63135,
0.1179,1.71273,1.38881,18.822,8.77687,-0.269163,-3.14036,-0.3021,-0.371444,6.21184,2.48499,-0.139825,-1.63135,
0.118,1.71462,1.38969,18.822,8.77687,-0.269477,-3.14036,-0.301478,-0.371195,6.21184,2.48499,-0.139988,-1.63135,
0.1181,1.7165,1.39057,18.822,8.77687,-0.269791,-3.14036,-0.300857,-0.370947,6.21184,2.48499,-0.140151,-1.63135,
0.1182,1.71838,1.39144,18.822,8.77687,-0.270105,-3.14036,-0.300236,-0.370698,6.21184,2.48499,-0.140314,-1.63135,
0.1183,1.72026,1.39232,18.822,8.77687,-0.270419,-3.14036,-0.299615,-0.37045,6.21184,2.48499,-0.140478,-1.63135,
0.1184,1.72214,1.3932,18.822,8.77687,-0.270733,-3.14036,-0.298994,-0.370201,6.21184,2.48499,-0.140641,-1.63135,
0.1185,1.72403,1.39408,18.822,8.77687,-0.271047,-3.14036,-0.298372,-0.369953,6.21184,2.48499,-0.140804,-1.63135,
0.1186,1.72591,1.39495,18.822,8.77687,-0.271361,-3.14036,-0.297751,-0.369704,6.21184,2.48499,-0.140967,-1.63135,
0.1187,1.72779,1.39583,18.822,8.77687,-0.271675,-3.14036,-0.29713,-0.369456,6.21184,2.48499,-0.14113,-1.63135,
0.1188,1.72967,1.39671,18.822,8.77687,-0.271989,-3.14036,-0.296509,-0.369207,6.21184,2.48499,-0.141293,-1.63135,
0.1189,1.73156,1.39759,18.822,8.77687,-0.272303,-3.14036,-0.295888,-0.368959,6.21184,2.48499,-0.141456,-1.63135,
0.119,1.73344,1.39846,18.822,8.77687,-0.272617,-3.14036,-0.295267,-0.36871,6.21184,2.48499,-0.141619,-1.63135,
0.1191,1.73532,1.39934,18.822,8.77687,-0.272932,-3.14036,-0.294645,-0.368462,6.21184,2.48499,-0.141783,-1.63135,
0.1192,1.7372,1.40022,18.822,8.77687,-0.273246,-3.14036,-0.294024,-0.368213,6.21184,2.48499,-0.141946,-1.63135,
0.1193,1.73908,1.4011,18.822,8.77687,-0.27356,-3.14036,-0.293403,-0.367965,6.21184,2.48499,-0.142109,-1.63135,
0.1194,1.74097,1.40198,18.822,8.77687,-0.273874,-3.14036,-0.292782,-0.367716,6.21184,2.48499,-0.142272,-1.63135,
0.1195,1.74285,1.40285,18.822,8.77687,-0.274188,-3.14036,-0.292161,-0.367468,6.21184,2.48499,-0.142435,-1.63135,
0.1196,1.74473,1.40373,18.822,8.77687,-0.274502,-3.14036,-0.291539,-0.367219,6.21184,2.48499,-0.142598,-1.63135,
0.1197,1.74661,1.40461,18.822,8.77687,-0.274816,-3.14036,-0.290918,-0.366971,6.21184,2.48499,-0.142761,-1.63135,
0.1198,1.7485,1.40549,18.822,8.77687,-0.27513,-3.14036,-0.290297,-0.366722,6.21184,2.48499,-0.142925,-1.63135,
0.1199,1.75038,1.40636,18.822,8.77687,-0.275444,-3.14036,-0.289676,-0.366474,6.21184,2.48499,-0.143088,-1.63135,
